product_id,category,buyers,units,item_net_sales,revenue,cost,gross_profit,gross_margin,category_rank
945,Home,131,151,30684.51,30741.46,14147.19,16594.27,0.5398,108
1447,Home,129,150,30587.74,30610.21,18826.50,11783.71,0.3850,109
1392,Home,128,147,30503.09,30526.27,19667.13,10859.14,0.3557,110
1168,Home,120,137,30516.12,30477.06,25234.03,5243.03,0.1720,111
552,Home,153,182,30145.78,30473.10,23457.98,7015.12,0.2302,112
1190,Home,140,166,30115.90,30469.13,22793.46,7675.67,0.2519,113
315,Home,125,148,30344.26,30317.84,23475.76,6842.08,0.2257,114
1340,Home,142,169,29821.76,30203.41,24748.36,5455.05,0.1806,115
1211,Home,129,161,29811.78,30165.76,22201.90,7963.86,0.2640,116
191,Home,122,138,29875.92,29865.40,19829.22,10036.18,0.3360,117
36,Home,132,160,29458.30,29713.71,20907.20,8806.51,0.2964,118
1423,Home,124,140,29698.62,29660.06,17774.40,11885.66,0.4007,119
1488,Home,120,146,29614.97,29624.28,19292.44,10331.84,0.3488,120
1137,Home,132,156,29295.30,29604.29,17351.88,12252.41,0.4139,121
952,Home,116,132,29599.70,29552.20,22655.16,6897.04,0.2334,122
1093,Home,134,157,28850.07,29264.35,23394.57,5869.78,0.2006,123
650,Home,115,145,29118.09,29220.74,18848.55,10372.19,0.3550,124
1208,Home,137,155,28670.34,29126.58,18017.20,11109.38,0.3814,125
1317,Home,140,172,28618.00,29066.37,24090.32,4976.05,0.1712,126
965,Home,129,147,28322.57,28642.02,14724.99,13917.03,0.4859,127
1127,Home,138,166,28047.81,28446.98,21088.64,7358.34,0.2587,128
779,Home,135,160,27851.40,28206.04,14432.00,13774.04,0.4883,129
716,Home,118,133,27981.76,27993.33,15842.96,12150.37,0.4340,130
1245,Home,131,162,27587.47,27903.45,14241.42,13662.03,0.4896,131
1375,Home,123,145,27557.03,27850.91,22517.05,5333.86,0.1915,132
1262,Home,136,150,27504.15,27740.07,15696.00,12044.07,0.4342,133
734,Home,139,172,27241.39,27689.79,14492.72,13197.07,0.4766,134
1285,Home,140,167,27056.48,27443.32,20756.43,6686.89,0.2437,135
596,Home,110,129,27417.75,27438.94,18110.31,9328.63,0.3400,136
1197,Home,123,145,27003.84,27259.89,13770.65,13489.24,0.4948,137
86,Home,134,151,26719.09,27043.93,17873.87,9170.06,0.3391,138
548,Home,118,139,26711.12,27008.43,21418.51,5589.92,0.2070,139
581,Home,132,157,26542.22,26951.91,19970.40,6981.51,0.2590,140
1470,Home,121,147,26595.88,26907.62,21085.68,5821.94,0.2164,141
709,Home,119,142,26532.22,26793.59,20345.76,6447.83,0.2406,142
853,Home,130,147,26023.49,26426.52,16283.19,10143.33,0.3838,143
1025,Home,131,157,25966.36,26402.54,14307.41,12095.13,0.4581,144
1454,Home,119,134,26229.91,26324.84,16800.92,9523.92,0.3618,145
1216,Home,122,141,25747.08,26009.28,18713.52,7295.76,0.2805,146
735,Home,125,144,25694.23,25997.42,16100.64,9896.78,0.3807,147
1098,Home,137,161,25693.75,25915.81,16706.97,9208.84,0.3553,148
1407,Home,129,153,25500.77,25868.25,11904.93,13963.32,0.5398,149
826,Home,127,146,25461.03,25839.36,13665.60,12173.76,0.4711,150
107,Home,133,154,25461.85,25778.83,15204.42,10574.41,0.4102,151
795,Home,136,157,25293.82,25634.40,13963.58,11670.82,0.4553,152
755,Home,114,132,25577.52,25617.32,12512.28,13105.04,0.5116,153
1183,Home,140,165,24991.55,25387.66,19575.60,5812.06,0.2289,154
1009,Home,112,143,24864.42,25094.16,18744.44,6349.72,0.2530,155
1036,Home,134,159,24544.95,24917.49,13487.97,11429.52,0.4587,156
861,Home,125,150,24566.80,24888.55,14452.50,10436.05,0.4193,157
1466,Home,125,151,24183.71,24583.84,18600.18,5983.66,0.2434,158
641,Home,123,139,23692.22,24090.79,19872.83,4217.96,0.1751,159
926,Home,125,153,23583.38,23946.56,15385.68,8560.88,0.3575,160
312,Home,134,154,23473.83,23886.19,18192.02,5694.17,0.2384,161
934,Home,131,160,23482.43,23864.44,11444.80,12419.64,0.5204,162
245,Home,122,141,23465.34,23841.60,15642.54,8199.06,0.3439,163
590,Home,111,132,23101.21,23444.06,14084.40,9359.66,0.3992,164
38,Home,136,163,22853.46,23296.28,13442.61,9853.67,0.4230,165
812,Home,107,126,22871.82,23160.53,18049.50,5111.03,0.2207,166
763,Home,120,144,22713.25,22981.80,16139.52,6842.28,0.2977,167
255,Home,133,156,22550.89,22927.75,12559.56,10368.19,0.4522,168
95,Home,116,132,22372.30,22725.94,18321.60,4404.34,0.1938,169
770,Home,109,123,22314.84,22723.44,16324.56,6398.88,0.2816,170
380,Home,134,166,22342.32,22695.68,14895.18,7800.50,0.3437,171
459,Home,119,136,22344.71,22672.83,18430.72,4242.11,0.1871,172
822,Home,109,127,22363.07,22644.03,16160.75,6483.28,0.2863,173
1195,Home,135,162,22279.85,22633.14,18544.14,4089.00,0.1807,174
309,Home,105,120,22214.85,22476.84,10777.20,11699.64,0.5205,175
1353,Home,131,166,22066.50,22377.46,16292.90,6084.56,0.2719,176
506,Home,147,173,21612.53,22063.90,17886.47,4177.43,0.1893,177
284,Home,104,117,21744.86,21999.54,15944.76,6054.78,0.2752,178
592,Home,149,178,21400.24,21888.01,16858.38,5029.63,0.2298,179
43,Home,118,149,21656.42,21871.64,15804.43,6067.21,0.2774,180
185,Home,125,147,21473.27,21806.34,18038.37,3767.97,0.1728,181
966,Home,117,137,21375.43,21697.69,10269.52,11428.17,0.5267,182
832,Home,124,145,21333.94,21665.56,17023.00,4642.56,0.2143,183
833,Home,110,132,21352.26,21632.48,12431.76,9200.72,0.4253,184
3,Home,119,138,21074.88,21464.38,16642.80,4821.58,0.2246,185
1335,Home,134,165,21071.88,21402.99,10205.25,11197.74,0.5232,186
1207,Home,117,134,21051.72,21353.67,12594.66,8759.01,0.4102,187
8,Home,117,138,20914.00,21267.20,12475.20,8792.00,0.4134,188
800,Home,112,129,20900.16,21149.62,13031.58,8118.04,0.3838,189
899,Home,111,130,20832.53,21073.08,12920.70,8152.38,0.3869,190
858,Home,138,155,20355.76,20793.78,11607.95,9185.83,0.4418,191
1391,Home,133,161,20287.46,20765.85,15030.96,5734.89,0.2762,192
121,Home,114,133,20356.43,20654.87,16809.87,3845.00,0.1862,193
1365,Home,125,148,20077.94,20516.62,14641.64,5874.98,0.2864,194
26,Home,111,128,20119.28,20487.81,14316.80,6171.01,0.3012,195
879,Home,110,129,20205.03,20487.61,14905.95,5581.66,0.2724,196
1114,Home,103,124,20056.05,20377.63,9679.44,10698.19,0.5250,197
852,Home,120,154,19845.45,20161.40,15027.32,5134.08,0.2546,198
438,Home,132,156,19614.18,19980.52,14325.48,5655.04,0.2830,199
532,Home,116,132,19563.29,19850.18,14234.88,5615.30,0.2829,200
1024,Home,137,164,19449.06,19844.32,10648.52,9195.80,0.4634,201
404,Home,142,161,19288.69,19783.94,9705.08,10078.86,0.5094,202
1396,Home,128,155,19273.03,19688.52,8965.20,10723.32,0.5446,203
599,Home,126,144,19222.56,19633.77,11836.80,7796.97,0.3971,204
460,Home,121,139,19107.87,19409.55,15356.72,4052.83,0.2088,205
509,Home,129,156,18778.39,19199.61,10445.76,8753.85,0.4559,206
1449,Home,131,155,18814.66,19158.02,14845.90,4312.12,0.2251,207
1302,Home,105,121,18792.67,19137.73,9788.90,9348.83,0.4885,208
1191,Home,134,156,18635.61,18995.32,11815.44,7179.88,0.3780,209
1026,Home,129,152,18370.67,18680.84,12629.68,6051.16,0.3239,210
40,Home,107,128,18328.63,18658.04,13121.28,5536.76,0.2967,211
488,Home,139,157,18165.66,18613.77,10605.35,8008.42,0.4302,212
440,Home,127,150,18127.96,18548.98,10707.00,7841.98,0.4228,213
1384,Home,116,134,17825.57,18232.49,11193.02,7039.47,0.3861,214
370,Home,106,128,17774.27,18109.21,9139.20,8970.01,0.4953,215
722,Home,118,146,17586.57,17990.12,13566.32,4423.80,0.2459,216
323,Home,118,135,17652.42,17982.84,9031.50,8951.34,0.4978,217
1221,Home,133,156,17511.02,17968.78,9735.96,8232.82,0.4582,218
244,Home,134,151,17465.54,17954.96,9375.59,8579.37,0.4778,219
22,Home,130,150,17417.12,17760.22,11595.00,6165.22,0.3471,220
221,Home,142,169,17167.83,17573.53,8223.54,9349.99,0.5321,221
443,Home,126,159,17039.08,17431.25,9918.42,7512.83,0.4310,222
471,Home,129,154,17007.63,17399.10,10445.82,6953.28,0.3996,223
130,Home,110,132,16934.10,17284.38,12199.44,5084.94,0.2942,224
1089,Home,144,160,16838.05,17232.33,9169.60,8062.73,0.4679,225
690,Home,122,136,16643.34,16989.65,11670.16,5319.49,0.3131,226
715,Home,136,156,16492.05,16940.17,13161.72,3778.45,0.2230,227
267,Home,131,164,16386.92,16855.53,8288.56,8566.97,0.5083,228
363,Home,125,148,16528.34,16854.48,7747.80,9106.68,0.5403,229
473,Home,121,141,16314.64,16694.20,10374.78,6319.42,0.3785,230
181,Home,109,140,16210.39,16606.11,9717.40,6888.71,0.4148,231
778,Home,118,147,16250.98,16574.51,7651.35,8923.16,0.5384,232
1202,Home,118,141,15872.85,16325.51,8302.08,8023.43,0.4915,233
957,Home,124,146,15880.57,16181.61,9033.02,7148.59,0.4418,234
339,Home,103,132,15842.32,16088.48,8374.08,7714.40,0.4795,235
1479,Home,116,142,15634.71,15987.82,12488.90,3498.92,0.2188,236
651,Home,118,144,15581.98,15953.19,12761.28,3191.91,0.2001,237
136,Home,129,147,15535.32,15941.61,9434.46,6507.15,0.4082,238
874,Home,113,132,15495.82,15821.63,10717.08,5104.55,0.3226,239
393,Home,127,155,15162.70,15601.99,11094.90,4507.09,0.2889,240
1379,Home,107,133,14857.55,15270.62,8752.73,6517.89,0.4268,241
834,Home,127,146,14735.02,15123.12,8935.20,6187.92,0.4092,242
535,Home,131,163,14605.16,15092.96,8771.03,6321.93,0.4189,243
1359,Home,127,153,14030.28,14527.25,8151.84,6375.41,0.4389,244
9,Home,119,141,13897.49,14234.65,11027.61,3207.04,0.2253,245
1283,Home,117,135,13867.70,14183.33,6690.60,7492.73,0.5283,246
1272,Home,114,135,13801.16,14149.32,7553.25,6596.07,0.4662,247
970,Home,107,122,13851.70,14117.96,9068.26,5049.70,0.3577,248
510,Home,120,145,13437.78,13877.47,8653.60,5223.87,0.3764,249
828,Home,142,171,13086.99,13735.26,7525.71,6209.55,0.4521,250
1435,Home,132,152,13213.17,13710.82,10883.20,2827.62,0.2062,251
583,Home,121,148,13084.11,13539.69,7121.76,6417.93,0.4740,252
882,Home,122,138,12869.90,13375.41,7039.38,6336.03,0.4737,253
1010,Home,127,151,12833.60,13296.73,8533.01,4763.72,0.3583,254
598,Home,118,146,12602.30,13020.13,10398.12,2622.01,0.2014,255
629,Home,104,126,12589.05,12875.87,7158.06,5717.81,0.4441,256
1382,Home,123,138,12068.89,12562.77,8978.28,3584.49,0.2853,257
286,Home,113,134,11980.49,12483.84,7725.10,4758.74,0.3812,258
619,Home,139,163,11603.90,12120.08,9098.66,3021.42,0.2493,259
14,Home,121,140,11681.45,12104.91,7971.60,4133.31,0.3415,260
53,Home,130,157,11491.11,11913.58,6300.41,5613.17,0.4712,261
1255,Home,137,162,11246.60,11732.42,7464.96,4267.46,0.3637,262
470,Home,128,152,10972.78,11489.66,6481.28,5008.38,0.4359,263
1045,Home,131,156,10986.29,11473.06,7202.52,4270.54,0.3722,264
1383,Home,108,131,10839.26,11274.15,5862.25,5411.90,0.4800,265
1103,Home,98,111,10358.38,10732.22,8216.22,2516.00,0.2344,266
554,Home,101,114,10258.99,10656.20,7687.02,2969.18,0.2786,267
422,Home,118,148,10194.45,10624.20,7092.16,3532.04,0.3325,268
840,Home,127,153,9803.55,10284.01,6941.61,3342.40,0.3250,269
613,Home,117,142,9679.45,10170.57,6578.86,3591.71,0.3531,270
1367,Home,122,147,9068.36,9541.08,7182.42,2358.66,0.2472,271
61,Home,130,149,8559.72,9097.88,5870.60,3227.28,0.3547,272
802,Home,139,165,7912.98,8498.52,5710.65,2787.87,0.3280,273
498,Home,130,151,7429.93,7996.08,5135.51,2860.57,0.3577,274
732,Home,133,153,5593.22,6078.40,2991.15,3087.25,0.5079,275
1172,Sports,128,139,97029.62,96920.83,80651.97,16268.86,0.1679,1
1056,Sports,133,150,90097.55,90033.79,44938.50,45095.29,0.5009,2
1491,Sports,145,165,86275.80,86169.56,59563.35,26606.21,0.3088,3
340,Sports,125,162,85973.99,85920.61,42210.72,43709.89,0.5087,4
175,Sports,128,160,83051.51,82984.31,44907.20,38077.11,0.4588,5
1217,Sports,124,143,74870.82,74838.90,48275.37,26563.53,0.3549,6
983,Sports,130,157,67563.33,67484.60,55879.44,11605.16,0.1720,7
1450,Sports,153,182,63471.82,63380.12,29909.88,33470.24,0.5281,8
1314,Sports,125,143,62885.81,62811.42,46387.77,16423.65,0.2615,9
60,Sports,137,162,62317.68,62218.49,41279.22,20939.27,0.3365,10
218,Sports,121,140,59358.80,59303.76,31836.00,27467.76,0.4632,11
1231,Sports,93,114,57832.52,57801.84,44082.66,13719.18,0.2373,12
1215,Sports,111,135,56354.92,56275.80,44039.70,12236.10,0.2174,13
1430,Sports,136,169,56022.65,55987.97,31866.64,24121.33,0.4308,14
423,Sports,138,165,54908.41,54870.69,34280.40,20590.29,0.3753,15
412,Sports,129,153,54132.98,54036.29,42120.90,11915.39,0.2205,16
287,Sports,140,155,52686.37,52599.83,36862.10,15737.73,0.2992,17
860,Sports,139,161,50631.26,50565.06,40790.96,9774.10,0.1933,18
131,Sports,116,134,49509.42,49455.17,38774.24,10680.93,0.2160,19
1248,Sports,143,158,48294.13,48249.27,33429.64,14819.63,0.3071,20
929,Sports,139,168,48064.91,48001.75,40479.60,7522.15,0.1567,21
663,Sports,138,167,47400.05,47322.30,22793.83,24528.47,0.5183,22
201,Sports,117,141,45365.05,45257.19,37291.68,7965.51,0.1760,23
901,Sports,134,154,45266.51,45198.15,25924.36,19273.79,0.4264,24
1401,Sports,124,159,44342.77,44314.70,30351.51,13963.19,0.3151,25
1434,Sports,124,151,44326.67,44287.26,23530.33,20756.93,0.4687,26
180,Sports,120,148,44346.46,44242.83,36083.88,8158.95,0.1844,27
369,Sports,120,142,44189.10,44074.28,33771.86,10302.42,0.2338,28
587,Sports,119,139,43583.39,43536.97,26618.50,16918.47,0.3886,29
1069,Sports,109,125,43171.67,43115.65,30187.50,12928.15,0.2998,30
1415,Sports,141,161,42932.62,42845.07,23187.22,19657.85,0.4588,31
625,Sports,135,158,42632.38,42581.47,34083.76,8497.71,0.1996,32
998,Sports,129,152,42289.30,42227.03,23816.88,18410.15,0.4360,33
23,Sports,123,138,42131.54,42088.82,34564.86,7523.96,0.1788,34
791,Sports,140,162,42056.89,41976.32,35024.40,6951.92,0.1656,35
1484,Sports,107,122,41442.55,41418.49,24501.26,16917.23,0.4084,36
100,Sports,121,140,41477.75,41414.97,27809.60,13605.37,0.3285,37
1080,Sports,147,186,40391.30,40333.55,19206.36,21127.19,0.5238,38
975,Sports,128,154,40075.82,40041.45,32139.80,7901.65,0.1973,39
886,Sports,137,166,39066.88,38988.89,26989.94,11998.95,0.3078,40
1017,Sports,128,156,38968.10,38901.64,18542.16,20359.48,0.5234,41
577,Sports,113,136,37834.45,37766.04,31504.40,6261.64,0.1658,42
750,Sports,117,140,37474.75,37438.96,21803.60,15635.36,0.4176,43
167,Sports,120,141,36525.88,36469.70,24115.23,12354.47,0.3388,44
300,Sports,137,167,35860.35,35908.60,21865.31,14043.29,0.3911,45
170,Sports,115,141,35598.53,35566.43,18871.44,16694.99,0.4694,46
958,Sports,147,174,35342.88,35430.59,17887.20,17543.39,0.4951,47
165,Sports,104,130,34994.65,34936.98,16877.90,18059.08,0.5169,48
523,Sports,147,179,34449.48,34755.91,26994.99,7760.92,0.2233,49
701,Sports,143,170,34509.80,34579.35,24544.60,10034.75,0.2902,50
1263,Sports,102,120,34569.68,34519.95,28053.60,6466.35,0.1873,51
508,Sports,134,153,33373.06,33297.99,20217.42,13080.57,0.3928,52
519,Sports,118,144,31861.76,31836.44,21324.96,10511.48,0.3302,53
658,Sports,128,154,31750.43,31800.02,24378.20,7421.82,0.2334,54
841,Sports,133,151,31587.02,31596.58,20469.56,11127.02,0.3522,55
324,Sports,109,129,31548.63,31482.09,23619.90,7862.19,0.2497,56
1163,Sports,139,160,31254.91,31217.12,24140.80,7076.32,0.2267,57
815,Sports,125,143,30650.47,30681.90,25090.78,5591.12,0.1822,58
1477,Sports,127,146,30600.09,30590.70,15229.26,15361.44,0.5022,59
152,Sports,141,173,30100.50,30454.08,15715.32,14738.76,0.4840,60
1413,Sports,106,124,30328.73,30248.62,16058.00,14190.62,0.4691,61
1204,Sports,111,125,30244.32,30194.15,22867.50,7326.65,0.2427,62
302,Sports,125,141,29850.94,29830.71,14548.38,15282.33,0.5123,63
783,Sports,121,141,29739.67,29764.65,24965.46,4799.19,0.1612,64
1273,Sports,116,148,29763.66,29754.07,18474.84,11279.23,0.3791,65
301,Sports,128,147,29694.88,29729.74,16871.19,12858.55,0.4325,66
446,Sports,120,148,29624.14,29661.85,15645.08,14016.77,0.4726,67
837,Sports,117,135,29038.70,29017.85,23695.20,5322.65,0.1834,68
718,Sports,133,162,28539.02,28953.74,23242.14,5711.60,0.1973,69
1100,Sports,130,154,28514.00,28861.17,14779.38,14081.79,0.4879,70
1244,Sports,117,136,28778.41,28775.58,17402.56,11373.02,0.3952,71
1222,Sports,131,158,28495.35,28672.78,19776.86,8895.92,0.3103,72
515,Sports,121,147,28225.58,28542.64,18870.39,9672.25,0.3389,73
1371,Sports,126,149,27984.88,28346.06,20767.62,7578.44,0.2674,74
280,Sports,112,135,27919.65,27949.25,23571.00,4378.25,0.1567,75
381,Sports,136,166,27401.13,27743.06,16355.98,11387.08,0.4104,76
425,Sports,123,149,27372.28,27728.53,19136.07,8592.46,0.3099,77
78,Sports,130,151,27340.08,27702.39,14450.70,13251.69,0.4784,78
902,Sports,126,141,27142.69,27599.53,18610.59,8988.94,0.3257,79
1012,Sports,100,114,27596.67,27554.23,16866.30,10687.93,0.3879,80
887,Sports,118,145,27125.26,27404.90,22582.30,4822.60,0.1760,81
1388,Sports,132,159,26765.46,27100.07,21161.31,5938.76,0.2191,82
206,Sports,145,168,26333.99,26725.99,17498.88,9227.11,0.3452,83
338,Sports,122,141,26072.69,26436.92,19058.97,7377.95,0.2791,84
154,Sports,136,158,25963.65,26384.32,16626.34,9757.98,0.3698,85
1112,Sports,133,168,25799.03,26143.37,15484.56,10658.81,0.4077,86
823,Sports,123,157,25415.32,25700.24,15761.23,9939.01,0.3867,87
375,Sports,139,158,25201.60,25598.59,15032.12,10566.47,0.4128,88
1416,Sports,143,179,25148.99,25559.28,18807.53,6751.75,0.2642,89
24,Sports,127,148,24972.09,25293.97,17286.40,8007.57,0.3166,90
1123,Sports,124,150,25018.18,25270.82,14451.00,10819.82,0.4282,91
925,Sports,132,156,24871.34,25241.34,15160.08,10081.26,0.3994,92
196,Sports,115,137,24939.37,25157.68,13010.89,12146.79,0.4828,93
145,Sports,124,142,24816.66,25109.41,17245.90,7863.51,0.3132,94
1463,Sports,134,166,24624.84,25065.83,18517.30,6548.53,0.2613,95
475,Sports,146,168,24581.20,25031.85,13903.68,11128.17,0.4446,96
712,Sports,134,162,24170.93,24595.17,13821.84,10773.33,0.4380,97
377,Sports,125,142,24332.16,24568.08,13766.90,10801.18,0.4396,98
1224,Sports,113,139,23759.55,23991.33,17876.79,6114.54,0.2549,99
657,Sports,131,156,23506.85,23853.50,13401.96,10451.54,0.4382,100
1358,Sports,128,158,23398.47,23648.69,13791.82,9856.87,0.4168,101
77,Sports,132,161,23155.32,23578.21,11888.24,11689.97,0.4958,102
253,Sports,120,145,23164.59,23403.15,16163.15,7240.00,0.3094,103
199,Sports,134,166,22881.08,23316.12,16281.28,7034.84,0.3017,104
1178,Sports,133,159,22948.05,23297.78,17461.38,5836.40,0.2505,105
670,Sports,126,150,22610.19,22901.89,14607.00,8294.89,0.3622,106
51,Sports,140,169,22474.88,22882.82,15874.17,7008.65,0.3063,107
1121,Sports,119,135,22537.42,22873.60,11695.05,11178.55,0.4887,108
785,Sports,126,148,22476.58,22772.15,14908.04,7864.11,0.3453,109
1028,Sports,132,160,22326.08,22629.51,12996.80,9632.71,0.4257,110
807,Sports,123,142,22206.22,22548.72,14502.46,8046.26,0.3568,111
1309,Sports,132,156,21797.38,22232.72,14841.84,7390.88,0.3324,112
994,Sports,120,140,21906.31,22202.93,17616.20,4586.73,0.2066,113
426,Sports,130,147,21720.88,22124.76,10857.42,11267.34,0.5093,114
1352,Sports,130,152,21608.41,21972.48,10264.56,11707.92,0.5328,115
1142,Sports,123,145,21533.16,21895.07,15159.75,6735.32,0.3076,116
1206,Sports,99,113,21311.36,21563.66,11840.14,9723.52,0.4509,117
1370,Sports,133,155,20650.12,21218.92,14446.00,6772.92,0.3192,118
673,Sports,139,163,20724.25,21197.17,9587.66,11609.51,0.5477,119
982,Sports,126,145,20667.48,21071.86,11004.05,10067.81,0.4778,120
304,Sports,112,134,20685.91,20957.87,12671.04,8286.83,0.3954,121
1333,Sports,130,159,20363.26,20630.57,11762.82,8867.75,0.4298,122
551,Sports,120,138,20054.94,20473.87,15511.20,4962.67,0.2424,123
543,Sports,134,169,20044.93,20454.52,10089.30,10365.22,0.5067,124
122,Sports,145,178,19867.27,20234.64,16169.52,4065.12,0.2009,125
142,Sports,123,145,19825.15,20227.98,11341.90,8886.08,0.4393,126
792,Sports,106,122,19945.64,20149.08,10563.98,9585.10,0.4757,127
319,Sports,107,127,19688.11,19987.95,12255.50,7732.45,0.3869,128
250,Sports,132,164,19628.92,19972.12,13182.32,6789.80,0.3400,129
662,Sports,113,135,19159.38,19489.09,10330.20,9158.89,0.4700,130
666,Sports,133,164,19022.93,19457.54,15734.16,3723.38,0.1914,131
1146,Sports,101,117,18866.67,19120.80,12308.40,6812.40,0.3563,132
351,Sports,124,145,18520.30,18948.54,11726.15,7222.39,0.3812,133
865,Sports,132,150,18298.78,18805.57,14445.00,4360.57,0.2319,134
1084,Sports,139,152,18116.99,18641.73,8569.76,10071.97,0.5403,135
144,Sports,139,158,18076.91,18634.77,13951.40,4683.37,0.2513,136
1176,Sports,131,152,18267.66,18618.92,15323.12,3295.80,0.1770,137
431,Sports,117,139,18199.37,18574.73,11949.83,6624.90,0.3567,138
1316,Sports,137,159,17714.55,18116.76,10462.20,7654.56,0.4225,139
1039,Sports,123,143,17658.39,18079.86,14680.38,3399.48,0.1880,140
869,Sports,137,158,17314.50,17756.52,12061.72,5694.80,0.3207,141
7,Sports,130,155,17283.27,17708.16,10499.70,7208.46,0.4071,142
766,Sports,119,144,17359.83,17668.87,11924.64,5744.23,0.3251,143
411,Sports,131,162,17275.29,17616.01,13460.58,4155.43,0.2359,144
5,Sports,128,153,17149.03,17551.36,11989.08,5562.28,0.3169,145
1143,Sports,109,134,17215.80,17536.46,14563.12,2973.34,0.1696,146
1296,Sports,131,151,17065.71,17513.18,13135.49,4377.69,0.2500,147
723,Sports,117,136,17137.01,17479.61,8374.88,9104.73,0.5209,148
1452,Sports,117,134,17127.65,17429.97,10539.10,6890.87,0.3953,149
159,Sports,126,151,16989.51,17322.27,7962.23,9360.04,0.5403,150
1380,Sports,113,127,16736.82,17106.82,13530.58,3576.24,0.2091,151
1441,Sports,121,142,16718.40,17048.62,13795.30,3253.32,0.1908,152
129,Sports,126,146,16601.62,16994.46,10633.18,6361.28,0.3743,153
1092,Sports,109,122,16470.51,16855.39,13177.22,3678.17,0.2182,154
1486,Sports,122,137,16234.23,16769.65,11240.85,5528.80,0.3297,155
1313,Sports,131,158,16254.72,16764.55,12444.08,4320.47,0.2577,156
1214,Sports,125,144,16117.24,16532.90,11257.92,5274.98,0.3191,157
1307,Sports,148,182,15986.41,16464.36,7765.94,8698.42,0.5283,158
1421,Sports,112,127,15757.66,16233.93,12814.30,3419.63,0.2106,159
345,Sports,110,131,15985.79,16229.18,12033.66,4195.52,0.2585,160
132,Sports,91,104,15889.46,16195.45,9001.20,7194.25,0.4442,161
1149,Sports,121,147,15856.32,16192.19,11111.73,5080.46,0.3138,162
126,Sports,153,190,15411.48,15974.85,8683.00,7291.85,0.4565,163
615,Sports,115,139,15603.56,15923.94,11053.28,4870.66,0.3059,164
260,Sports,129,144,15498.95,15892.72,11617.92,4274.80,0.2690,165
50,Sports,126,144,15371.66,15803.72,11924.64,3879.08,0.2455,166
208,Sports,124,144,15422.85,15790.78,11518.56,4272.22,0.2706,167
439,Sports,135,152,15207.98,15613.19,8741.52,6871.67,0.4401,168
932,Sports,110,129,15035.08,15348.01,11864.13,3483.88,0.2270,169
56,Sports,127,150,14816.51,15210.37,10356.00,4854.37,0.3191,170
561,Sports,129,151,14789.97,15183.63,10400.88,4782.75,0.3150,171
227,Sports,123,145,14675.49,15057.66,10524.10,4533.56,0.3011,172
1422,Sports,117,134,14677.40,15037.78,10165.24,4872.54,0.3240,173
620,Sports,119,140,14581.49,15033.46,10941.00,4092.46,0.2722,174
162,Sports,114,128,14578.04,14855.69,10135.04,4720.65,0.3178,175
1425,Sports,120,142,14398.78,14828.32,7680.78,7147.54,0.4820,176
1336,Sports,133,160,14243.74,14735.08,10777.60,3957.48,0.2686,177
624,Sports,133,153,14037.09,14498.33,8921.43,5576.90,0.3847,178
1167,Sports,135,159,13984.05,14431.43,10430.40,4001.03,0.2772,179
582,Sports,138,162,13820.49,14394.57,8824.14,5570.43,0.3870,180
1173,Sports,125,151,13620.76,14104.23,10656.07,3448.16,0.2445,181
1361,Sports,105,138,13675.99,14010.66,8612.58,5398.08,0.3853,182
216,Sports,115,139,13524.77,13918.92,10240.13,3678.79,0.2643,183
949,Sports,135,159,13328.88,13770.26,6716.16,7054.10,0.5123,184
1495,Sports,124,147,13120.39,13665.86,10143.00,3522.86,0.2578,185
233,Sports,114,142,13074.03,13425.77,8738.68,4687.09,0.3491,186
492,Sports,111,131,12880.09,13395.52,8708.88,4686.64,0.3499,187
1280,Sports,116,144,12865.75,13310.92,10535.04,2775.88,0.2085,188
1344,Sports,104,125,12795.61,13085.63,6880.00,6205.63,0.4742,189
757,Sports,152,183,12355.34,12864.01,9682.53,3181.48,0.2473,190
831,Sports,137,165,12333.35,12850.11,6223.80,6626.31,0.5157,191
1444,Sports,126,153,12207.16,12785.90,5804.82,6981.08,0.5460,192
334,Sports,129,156,12319.62,12753.80,6913.92,5839.88,0.4579,193
434,Sports,119,150,11784.94,12263.01,6717.00,5546.01,0.4523,194
117,Sports,120,145,11730.10,12238.04,8779.75,3458.29,0.2826,195
889,Sports,128,150,11480.53,12045.29,5985.00,6060.29,0.5031,196
249,Sports,121,134,11065.86,11589.84,8971.30,2618.54,0.2259,197
493,Sports,118,136,10940.95,11423.15,9086.16,2336.99,0.2046,198
48,Sports,118,133,10761.11,11162.90,8347.08,2815.82,0.2522,199
536,Sports,97,109,10752.83,11016.96,6495.31,4521.65,0.4104,200
1293,Sports,122,146,10500.95,10839.86,5276.44,5563.42,0.5132,201
209,Sports,127,155,10372.91,10749.31,7856.95,2892.36,0.2691,202
347,Sports,128,147,9948.29,10394.95,5709.48,4685.47,0.4507,203
878,Sports,123,159,9328.30,9845.65,4342.29,5503.36,0.5590,204
108,Sports,118,143,9317.35,9726.48,4521.66,5204.82,0.5351,205
1349,Sports,128,148,9249.66,9703.32,6682.20,3021.12,0.3113,206
614,Sports,121,137,9275.67,9665.09,4348.38,5316.71,0.5501,207
288,Sports,113,131,9056.81,9525.58,4549.63,4975.95,0.5224,208
931,Sports,119,150,9056.12,9479.59,5815.50,3664.09,0.3865,209
104,Sports,118,141,9009.02,9414.34,6941.43,2472.91,0.2627,210
